initial_x,initial_y,yield_curve_pc1_risk_factor,yield_curve_pc2_risk_factor,yield_curve_pc3_risk_factor,stock_vola_risk_factor,credit_default_rf,mortality_risk_factor,base_lapse_risk_factor,mass_lapse_risk_factor
0.0065213971566789,-0.0036071099529948,0.1988360078544,0.0074982858577714,0.012436800962926,0.0382016124003012,0.939932633262126,0.959902411433405,1.16212910122415,0.9906255022313
0.0135966407581626,-0.0180594376627631,0.0054844772628168,0.0166624823238287,-0.0359577945461374,-0.0682620605344781,0.915689476459286,0.960272097639808,0.516344798059507,0.920011262027874
0.0255749082059442,-0.0333100466540269,-0.0884315281470612,0.0171793822615761,0.0470486397091154,0.0076710364565568,0.996662826390733,1.04919211055419,0.901265938192248,0.933287834653393
0.0025011551673263,-0.0057977075236654,-0.0871170516018381,-0.0198686882018093,-0.0071017583200752,-0.0684606292492438,0.96823265523092,1.0673504151734,0.521230650258299,0.88607674825962
-0.0219909478667693,0.0314380184740046,0.0308653835739672,-0.021177745119055,-0.0195462902718458,-0.0093340444642245,0.989182559676877,1.02555960801605,0.993531882294399,0.970982343093938
-0.0079698591173431,0.0140753843540459,0.187507003390141,-0.002543939604911,-0.0498397746673586,-0.0765194691412516,0.792899639349532,0.946766315716989,1.17008196394726,0.914823289297619
-0.0080054376560798,0.0082809160635889,0.0408318265248221,-0.0088168202314401,0.019981190979315,0.068653409463556,0.958271630346925,0.913156635059128,1.43770877613217,0.959241969114919
-0.0066359492762354,0.0064935897801557,0.289144536529599,-0.0091857239472007,0.0019203710321662,0.0683319275616631,0.993420918986622,0.959614209854409,1.31257773886709,0.995451538004351
0.0179259580837925,-0.0221968350371398,0.0071703438735319,-0.013909981036791,0.009125966811442,-0.0277294653631414,0.959882398369238,1.00722584760668,0.817157180125617,0.961137558345858
-0.0226456118899458,0.0282721235630989,-0.0264529839548673,0.0142954794930744,-0.0400997171725995,-0.0109456544975157,0.913044545288629,1.05663695902108,0.979676554353047,0.911752077542411
-0.0023173782579311,0.0063930652786929,0.074785554930538,-0.0040790329988974,-0.0201606979025291,0.0082779158491846,0.927736036060427,1.01739595376692,0.970122367090119,0.876787471364349
-0.0034972309584733,0.0036870931029842,-0.0341431247272734,-0.010814535374818,0.0069805093981913,-0.0418166317111896,0.946347087064766,0.982447453232765,1.21784550782373,0.95460688134963
0.0093858272203647,-0.0110774452326425,0.0086272739115047,-0.03514262835316,-0.0211225906472041,-0.0114651466028227,0.932355331514048,0.922864775340282,1.07467665693026,0.814831436708822
-0.0108260643383006,0.0159831862263904,-0.0106656732340219,0.0039838236102494,0.004801943981607,0.089739453118841,0.901179966812153,1.03384565332743,1.28215194973422,0.935038948650105
0.0042056209943284,-0.0063024985349488,0.130524990348617,0.0154148315853433,0.0014556925664309,0.0151151716464814,0.938083749823524,0.999641520728739,1.0180779814058,0.966860947942358
0.0014314301569168,-0.0003312468196006,0.119421435045009,-0.0133986516329151,-0.0222202149956073,0.0240806308645522,0.960964995682346,0.982445148475404,0.996861103181623,0.922739924596488
0.0074075431907958,-0.0079814004036557,-0.0557994714572674,0.0061716182930645,0.0260950163718875,0.0616239111235388,0.980577001175986,0.977416933873512,1.24709077951582,0.983098779236335
0.0064324189112937,-0.0076441258968084,0.0255346032530571,0.004136155655016,-0.0024239848564263,0.0612700860174985,0.935642634188386,1.05278574865962,1.01078611734593,0.91123504759356
0.0137899205490303,-0.0159533887903726,-0.0947260218978272,0.0231110997013402,-0.0044656589646444,0.0192239455277854,0.862871368565698,0.881243438534004,0.919690979324854,0.906143347916635
-0.0041621540408799,0.0073003781143964,0.0070457964161512,0.0046339028737158,0.0147865212185436,-0.0033097563839048,0.988471285923969,1.01395604438596,0.916731071741525,0.925048423722346
-0.0178813616677522,0.0228574755544441,-0.0823118130435613,-0.0351144189141218,-0.0255591417911996,-0.0158825288342872,0.858907083853911,1.05522616530477,0.794986817617888,0.836886455931024
0.0125618199926381,-0.0123438282824602,0.0571760932916482,-0.0481167840822891,-0.0227262311750983,-0.0088299884660272,0.961569627257896,1.02914267756131,0.608217054917356,0.946926584748206
0.0122322489214015,-0.0183718062054199,-0.0125709578033653,0.0365038835252281,0.0018159702704842,0.0069644717613829,0.996753279564831,0.993578538808837,1.10978236742384,0.93310113329875
0.0095319955265853,-0.0130681879041018,0.0157762376217028,-0.005313835062579,0.0189115667493023,-0.07483908144785,0.974320770595445,0.91647665889875,1.02658192061183,0.942886968947316
-0.0095277301169932,0.0119428064312785,-0.105686379369663,-0.005552613066176,-0.0270698761603807,-0.0979096626417605,0.906201084914471,0.97961121277704,0.874664204900201,0.971382587296215
-0.0086505396568902,0.0128421687539507,-0.1282102678575,0.0054527036182783,-0.0170311721342235,-0.0744894954568078,0.923137556824328,0.84624249957608,0.612061200025111,0.844963918933165
0.007888801019943,-0.0097773337349815,0.0187644378010723,0.0040579041099782,-0.0123908836716616,-0.0217749411219593,0.985120433826334,0.949742000630304,1.28744177945343,0.981585773986909
0.0003470881566169,0.0023625995217796,-0.0636959821639028,0.0141281439480497,0.0237659321808043,0.0437676977137265,0.984057175573417,1.07106866793754,1.06222630030769,0.873346588669795
0.0095704718803368,-0.010795795200834,-0.0682668025196546,-0.0296015435442127,0.0270632573917957,-0.0324810078160823,0.940763938755265,1.05052292531009,1.03316957943876,0.97568849806734
0.0089087698412447,-0.0086075222052054,-0.158952544349961,0.010037246939544,0.014292023548126,-0.0595928337367198,0.973212792038141,1.04442316715077,0.835528423480913,0.962062206180376
0.0083435707657436,-0.0129514974301638,-0.0675754888254701,-0.0484616015504361,0.0012788500551934,-0.0180282212047082,0.900047178524462,0.984237833637046,0.873391044948479,0.89605805949277
-0.0131701223899122,0.019314665608663,-0.150284702839285,0.0029659075220234,0.0215596862979468,0.0531362899399688,0.950585123991086,1.00779018721176,1.13327127288609,0.908109426795466
0.0003989412737468,-0.0011144859164221,0.0704740920207602,0.0033817118769801,-0.0242384417337155,0.0286552294133977,0.942259091161471,0.968238767171587,0.825812720647224,0.969775672809944
0.006991042912765,-0.0122683279059713,0.130284725618736,-0.005329976603639,0.0149416351689991,0.0099619816496862,0.935698064042924,1.04945441632363,1.13587654336973,0.882271756792451
-0.0153841110806833,0.0184389734388868,0.0288875185063664,-0.015332097280558,-0.0104699840822184,-0.0557065686795302,0.961581434686291,1.0391478348715,1.16686447607708,0.943653530254217
-0.0117551342156089,0.0157331214533202,0.0409669697461972,0.0001423056291193,-0.0397142898536745,-0.0180787094986008,0.927282708134746,1.1208670283703,0.888895317804381,0.981008137934231
-0.0196172583607789,0.0247077908539375,0.0093601617364458,0.0132686765674494,0.0192026020500445,0.0615860101344338,0.990126720762115,0.95387884442356,0.985175539772205,0.97474764763398
0.0076063930882471,-0.0073073359765239,0.0031442198279886,0.0274875275709497,-0.0298722281133267,-0.012428264629785,0.96256047067658,0.963458679163379,0.740040835599254,0.892250893507806
0.0082678415202763,-0.0063732490085537,0.0201193863782945,0.0046480533043143,-0.0172592210529347,-0.144281063178298,0.926388353503316,1.02496184023824,0.906874444373814,0.97560844832584
